date,o,h,l,c,v,symbol,tRange,ema50,ema25,ema9,ema4,vol5ave,min6,max20,min20,e50streak_under,e50streak_over,decision_number,type2
2021-02-11,138.63,139.94,138.06,139.16,38287.0,NKE,1.88,136.1453,136.1539,137.1225,138.3704,47693.0,136.33,140.68,127.02,0,5,,
2021-02-12,138.74,139.07,137.08,137.78,36370.0,NKE,1.99,136.2387,136.2926,137.2542,138.1343,42664.0,137.46,140.68,127.02,0,6,,
2021-02-16,138.99,138.99,136.72,137.38,48734.0,NKE,2.27,136.3027,136.3846,137.2794,137.8326,39802.2,137.38,140.68,127.02,0,7,,
2021-02-17,136.98,140.14,135.93,139.59,64371.0,NKE,4.21,136.4841,136.6537,137.742,138.5355,45803.8,137.38,140.68,127.02,0,8,,
2021-02-18,138.61,140.95,136.9,140.66,44868.0,NKE,4.05,136.7109,136.9876,138.326,139.3853,46526.0,137.38,140.68,127.02,0,9,,
2021-02-19,140.99,141.06,137.18,137.68,74860.0,NKE,3.88,136.7628,137.045,138.1967,138.7032,53840.6,137.38,140.68,127.02,0,10,,enterS3
2021-02-22,137.22,138.11,132.1,132.49,89859.0,NKE,6.01,136.5374,136.6699,137.0548,136.2179,64538.4,132.49,140.68,127.02,0,11,,
2021-02-23,131.87,132.65,127.56,131.97,103641.0,NKE,5.09,136.2997,136.285,136.0374,134.5187,75519.8,131.97,140.68,127.02,1,0,,
2021-02-24,130.93,131.81,129.86,131.51,63609.0,NKE,1.95,136.0535,135.8959,135.1317,133.3152,75367.4,131.51,140.68,127.02,2,0,,
2021-02-25,133.4,134.93,130.42,131.4,56743.0,NKE,4.51,135.8173,135.5312,134.3851,132.5491,77742.4,131.4,140.68,129.51,3,0,,
2021-02-26,132.02,132.94,129.55,130.93,66502.0,NKE,3.39,135.572,135.1595,133.694,131.9015,76070.8,130.93,140.68,129.51,4,0,,
2021-03-01,131.76,135.17,131.63,133.72,57178.0,NKE,3.54,135.48,135.0437,133.6992,132.6289,69534.6,130.93,140.68,130.93,5,0,,
2021-03-02,133.63,134.31,131.73,133.1,52927.0,NKE,2.58,135.3631,134.8878,133.5793,132.8173,59391.8,130.93,140.68,130.93,6,0,,
2021-03-03,133.17,133.48,130.32,130.42,48884.0,NKE,3.16,135.1226,134.5307,132.9474,131.8584,56446.8,130.42,140.68,130.42,7,0,,
2021-03-04,130.17,131.27,126.46,128.27,71815.0,NKE,4.81,134.7923,134.0318,132.0118,130.423,59461.2,128.27,140.68,128.27,8,0,,
2021-03-05,129.72,129.86,125.5,129.54,59571.0,NKE,4.36,134.5414,133.6749,131.5174,130.0698,58075.0,128.27,140.68,128.27,9,0,,
2021-03-08,129.82,131.75,128.59,130.71,49830.0,NKE,3.16,134.36,133.4399,131.3559,130.3259,56605.4,128.27,140.66,128.27,10,0,,
2021-03-09,131.64,134.06,131.58,132.06,59778.0,NKE,2.48,134.2519,133.3308,131.4968,131.0195,57975.6,128.27,140.66,128.27,11,0,,
2021-03-10,132.6,134.25,132.21,133.66,45196.0,NKE,2.04,134.2243,133.3567,131.9294,132.0757,57238.0,128.27,140.66,128.27,12,0,,
2021-03-11,135.2,138.14,134.6,137.16,56965.0,NKE,3.54,134.3602,133.6563,132.9756,134.1094,54268.0,128.27,140.66,128.27,13,0,,
2021-03-12,136.0,136.88,134.64,136.44,41432.0,NKE,2.24,134.4557,133.8751,133.6685,135.0417,50640.2,129.54,140.66,128.27,0,1,,
2021-03-15,136.68,140.86,136.65,140.8,54139.0,NKE,4.21,134.7453,134.4185,135.0948,137.345,51502.0,130.71,140.8,128.27,0,2,,
2021-03-16,141.71,141.97,139.73,140.52,56230.0,NKE,2.24,135.0072,134.8966,136.1799,138.615,50792.4,132.06,140.8,128.27,0,3,,
2021-03-17,139.11,141.97,139.11,140.68,51344.0,NKE,2.86,135.2629,135.3491,137.0799,139.441,52022.0,133.66,140.8,128.27,0,4,,
2021-03-18,140.24,142.47,138.48,139.08,101884.0,NKE,3.99,135.434,135.6406,137.4799,139.2966,61005.8,136.44,140.8,128.27,0,5,,
2021-03-19,136.0,138.78,131.64,133.56,249804.0,NKE,7.14,135.3505,135.4783,136.6959,137.002,102680.2,133.56,140.8,128.27,0,6,,enterS2
2021-03-22,133.7,134.84,132.14,134.32,75373.0,NKE,2.7,135.3048,135.388,136.2207,135.9292,106927.0,133.56,140.8,128.27,1,0,,
2021-03-23,134.53,136.62,132.65,133.2,55826.0,NKE,3.97,135.212,135.2176,135.6166,134.8375,106846.2,133.2,140.8,128.27,2,0,,
2021-03-24,132.55,133.98,129.08,129.35,81576.0,NKE,4.9,134.9547,134.7611,134.3633,132.6425,112892.6,129.35,140.8,128.27,3,0,,
2021-03-25,123.42,125.69,121.86,124.96,184758.0,NKE,3.83,134.5181,133.9992,132.4826,129.5695,129467.4,124.96,140.8,124.96,4,0,,
2021-03-26,127.84,129.38,126.06,129.19,100105.0,NKE,3.32,134.2864,133.6256,131.8241,129.4177,99527.6,124.96,140.8,124.96,5,0,,
2021-03-29,129.14,130.08,126.93,129.68,71539.0,NKE,3.15,134.0869,133.3194,131.3953,129.5226,98760.8,124.96,140.8,124.96,6,0,,
2021-03-30,128.57,129.54,127.47,129.15,60266.0,NKE,2.07,133.874,132.996,130.9462,129.3736,99648.8,124.96,140.8,124.96,7,0,,
2021-03-31,129.29,130.35,128.15,129.09,68789.0,NKE,2.2,133.6685,132.6933,130.575,129.2601,97091.4,124.96,140.8,124.96,8,0,,
2021-04-01,130.84,130.84,128.43,128.74,57206.0,NKE,2.41,133.4576,132.387,130.208,129.0521,71581.0,124.96,140.8,124.96,9,0,,
2021-04-05,129.3,131.8,129.3,131.26,55089.0,NKE,2.5,133.3638,132.2998,130.4184,129.9353,62577.8,128.74,140.8,124.96,10,0,,
2021-04-06,131.57,133.77,131.07,133.24,46701.0,NKE,2.7,133.3586,132.3725,130.9827,131.2572,57610.2,128.74,140.8,124.96,11,0,,
2021-04-07,133.08,134.29,132.46,132.64,66460.0,NKE,1.83,133.3281,132.3932,131.3142,131.8103,58849.0,128.74,140.8,124.96,12,0,,
2021-04-08,133.36,133.39,129.6,129.86,87484.0,NKE,3.79,133.1817,132.1974,131.0233,131.0302,62588.0,128.74,140.8,124.96,13,0,,enterS2
2021-04-09,130.11,131.63,129.68,131.58,60568.0,NKE,1.95,133.1143,132.1497,131.1347,131.2501,63260.4,128.74,140.8,124.96,14,0,,
2021-04-12,130.9,132.99,130.38,132.74,56382.0,NKE,2.61,133.0985,132.1953,131.4557,131.8461,63519.0,129.86,140.8,124.96,15,0,,
2021-04-13,131.72,132.1,129.59,129.72,87782.0,NKE,2.51,132.9571,132.0041,131.1086,130.9956,71735.2,129.72,140.68,124.96,16,0,,
2021-04-14,129.72,130.35,128.05,128.48,73541.0,NKE,2.3,132.7702,131.732,130.5829,129.9894,73151.4,128.48,140.68,124.96,17,0,,
2021-04-15,129.2,130.24,128.89,129.85,62848.0,NKE,1.35,132.6486,131.5867,130.4363,129.9336,68224.2,128.48,139.08,124.96,18,0,,
2021-04-16,130.86,130.92,129.91,130.47,68525.0,NKE,1.01,132.558,131.5006,130.443,130.1482,69815.6,128.48,134.32,124.96,19,0,,
2021-04-19,130.46,130.54,128.37,128.78,56136.0,NKE,2.17,132.4014,131.2907,130.1104,129.6009,69766.4,128.48,134.32,124.96,20,0,,
2021-04-20,125.48,126.19,122.11,123.48,132687.0,NKE,4.08,132.0325,130.6883,128.7843,127.1525,78747.4,123.48,133.24,123.48,21,0,,
2021-04-21,123.94,126.61,123.73,126.19,71109.0,NKE,2.88,131.7913,130.3414,128.2655,126.7675,78261.0,123.48,133.24,123.48,22,0,,
2021-04-22,126.18,126.64,124.32,125.49,64429.0,NKE,2.32,131.5318,129.9673,127.7104,126.2565,78577.2,123.48,133.24,123.48,23,0,,
2021-04-23,125.25,126.92,124.79,126.47,74890.0,NKE,2.13,131.3238,129.6977,127.4623,126.3419,79850.2,123.48,133.24,123.48,24,0,,
2021-04-26,126.76,127.94,125.62,127.84,82178.0,NKE,2.32,131.1808,129.5546,127.5378,126.9411,85058.6,123.48,133.24,123.48,25,0,,
2021-04-27,128.23,129.0,127.65,128.33,58331.0,NKE,1.35,131.0641,129.4602,127.6963,127.4967,70187.4,123.48,133.24,123.48,26,0,,
2021-04-28,128.48,128.55,126.62,126.97,81954.0,NKE,1.93,130.8967,129.2683,127.551,127.286,72356.4,125.49,133.24,123.48,27,0,,
2021-04-29,128.0,130.29,127.48,129.45,66125.0,NKE,2.81,130.8377,129.2823,127.9308,128.1516,72695.6,125.49,133.24,123.48,28,0,,
2021-04-30,128.66,130.05,128.28,128.83,56436.0,NKE,1.77,130.7559,129.2475,128.1107,128.423,69004.8,126.47,133.24,123.48,29,0,,
2021-05-03,129.56,130.61,128.8,129.23,50530.0,NKE,1.81,130.6938,129.2461,128.3345,128.7458,62675.2,126.97,133.24,123.48,30,0,,
2021-05-04,128.45,128.8,126.75,127.79,61295.0,NKE,2.05,130.5758,129.134,128.2256,128.3635,63268.0,126.97,132.74,123.48,31,0,,
2021-05-05,128.91,130.38,128.31,128.43,62342.0,NKE,2.07,130.4888,129.0798,128.2665,128.3901,59345.6,126.97,132.74,123.48,32,0,,
2021-05-06,128.81,130.02,128.17,129.68,52010.0,NKE,1.85,130.456,129.126,128.5492,128.906,56522.6,127.79,132.74,123.48,33,0,,
2021-05-07,131.14,135.38,130.87,133.87,105667.0,NKE,4.51,130.5941,129.4913,129.6134,130.8916,66368.8,127.79,133.87,123.48,34,0,,enterL1
2021-05-10,134.06,134.93,132.4,132.5,56693.0,NKE,2.53,130.6711,129.7229,130.1907,131.535,67601.4,127.79,133.87,123.48,0,1,,
2021-05-11,134.43,134.43,131.15,133.2,80454.0,NKE,3.28,130.7732,129.9906,130.7925,132.201,71433.2,127.79,133.87,123.48,0,2,,
2021-05-12,131.55,132.91,129.53,129.58,58651.0,NKE,3.38,130.7251,129.959,130.55,131.1526,70695.0,128.43,133.87,123.48,0,3,,
2021-05-13,129.88,131.17,128.7,129.79,62843.0,NKE,2.47,130.6875,129.946,130.398,130.6076,72861.6,129.58,133.87,123.48,1,0,,
2021-05-14,130.5,132.77,130.22,132.05,43679.0,NKE,2.55,130.7423,130.1079,130.7284,131.1845,60464.0,129.58,133.87,123.48,2,0,,
2021-05-17,132.43,133.15,131.63,132.51,39342.0,NKE,1.52,130.8133,130.2928,131.0847,131.7147,56993.8,129.58,133.87,123.48,0,1,,
2021-05-18,132.54,133.54,131.58,131.69,56647.0,NKE,1.96,130.8485,130.4003,131.2058,131.7048,52232.4,129.58,133.87,125.49,0,2,,
2021-05-19,129.67,130.14,128.19,129.16,55823.0,NKE,1.95,130.7808,130.3049,130.7966,130.6869,51666.8,129.16,133.87,125.49,0,3,,
2021-05-20,129.96,130.37,128.41,129.46,49348.0,NKE,1.96,130.7278,130.2399,130.5293,130.1961,48967.8,129.16,133.87,126.47,1,0,,
2021-05-21,130.01,130.34,128.63,128.87,53297.0,NKE,1.71,130.6535,130.1344,130.1974,129.6657,50891.4,128.87,133.87,126.97,2,0,,
2021-05-24,129.3,130.51,129.01,130.23,43132.0,NKE,1.5,130.6365,130.1418,130.204,129.8914,51649.4,128.87,133.87,126.97,3,0,,
2021-05-25,131.08,131.31,130.02,130.48,48858.0,NKE,1.29,130.6303,130.1678,130.2592,130.1268,50091.6,128.87,133.87,126.97,4,0,,
2021-05-26,131.34,133.98,131.14,132.98,67815.0,NKE,2.84,130.7241,130.3842,130.8033,131.2681,52490.0,128.87,133.87,127.79,5,0,,
2021-05-27,133.62,134.36,132.56,132.66,128823.0,NKE,1.8,130.8014,130.5593,131.1747,131.8249,68385.0,128.87,133.87,127.79,0,1,,
2021-05-28,132.61,133.69,132.47,132.83,41535.0,NKE,1.22,130.8823,130.734,131.5057,132.2269,66032.6,128.87,133.87,127.79,0,2,,
2021-06-01,134.18,134.38,130.64,130.93,55779.0,NKE,3.74,130.8842,130.7491,131.3906,131.7082,68562.0,130.23,133.87,127.79,0,3,,
2021-06-02,131.01,131.88,129.98,130.6,52261.0,NKE,1.9,130.8729,130.7377,131.2325,131.2649,69242.6,130.48,133.87,128.43,0,4,,
2021-06-03,129.65,131.1,128.98,130.6,50274.0,NKE,2.12,130.862,130.7271,131.106,130.9989,65734.4,130.6,133.87,128.87,1,0,,
2021-06-04,130.92,131.35,128.76,130.18,52171.0,NKE,2.59,130.8349,130.685,130.9208,130.6714,50404.0,130.18,133.87,128.87,2,0,,
2021-06-07,130.43,131.6,129.9,130.38,37650.0,NKE,1.7,130.8168,130.6615,130.8126,130.5548,49627.0,130.18,133.2,128.87,3,0,,
2021-06-08,131.1,131.13,128.89,129.8,49152.0,NKE,2.24,130.7764,130.5952,130.6101,130.2529,48301.6,129.8,133.2,128.87,4,0,,
2021-06-09,130.06,131.31,127.95,128.33,64481.0,NKE,3.36,130.6792,130.4209,130.1541,129.4837,50745.6,128.33,132.98,128.33,5,0,,
2021-06-10,128.0,129.04,126.72,127.49,65841.0,NKE,2.32,130.5526,130.1955,129.6213,128.6862,53859.0,127.49,132.98,127.49,6,0,,
2021-06-11,128.0,128.48,127.06,128.43,54145.0,NKE,1.42,130.4684,130.0596,129.383,128.5837,54253.8,127.49,132.98,127.49,7,0,,
2021-06-14,128.19,128.54,126.67,127.86,57436.0,NKE,1.87,130.3649,129.8904,129.0784,128.2942,58211.0,127.49,132.98,127.49,8,0,,
2021-06-15,128.04,128.24,126.37,126.82,51681.0,NKE,1.87,130.2244,129.6542,128.6267,127.7045,58716.8,126.82,132.98,126.82,9,0,,
2021-06-16,126.83,127.68,126.15,126.93,79155.0,NKE,1.53,130.0938,129.4446,128.2874,127.3947,61651.6,126.82,132.98,126.82,10,0,,
2021-06-17,125.8,126.42,124.46,125.49,85681.0,NKE,1.96,129.9114,129.1404,127.7279,126.6328,65619.6,125.49,132.98,125.49,11,0,,
2021-06-18,123.31,125.6,123.31,124.99,97848.0,NKE,2.29,129.7166,128.8211,127.1803,125.9757,74360.2,124.99,132.98,124.99,12,0,,
2021-06-21,125.8,127.28,125.27,126.62,62885.0,NKE,2.01,129.594,128.6518,127.0683,126.2334,75450.0,124.99,132.98,124.99,13,0,,
2021-06-22,127.35,129.16,126.67,128.95,60438.0,NKE,2.49,129.5685,128.6747,127.4446,127.3201,77201.4,124.99,132.98,124.99,14,0,,
2021-06-23,129.27,130.14,128.69,129.56,45660.0,NKE,1.45,129.5682,128.7428,127.8677,128.216,70502.4,124.99,132.98,124.99,15,0,,
2021-06-24,130.34,131.23,129.36,130.04,114205.0,NKE,1.87,129.5868,128.8426,128.3021,128.9456,76207.2,124.99,132.83,124.99,16,0,,
2021-06-25,148.35,150.48,146.47,150.24,462854.0,NKE,4.01,130.4032,130.4887,132.6897,137.4634,149208.4,124.99,150.24,124.99,0,1,,
2021-06-28,149.82,149.95,147.48,148.3,131333.0,NKE,2.47,131.1104,131.8588,135.8118,141.798,162898.0,126.62,150.24,124.99,0,2,,
