date,o,h,l,c,symbol,tRange,ema50,ema25,ema9,ema4,min6,e50streak_under,e50streak_over,decision_number,type1
2018-04-13,254.35,255.05,253.1,254.05,FC,1.95,255.5202,252.3789,250.9603,252.1959,248.95,36,0,,
2018-04-16,255.075,256.325,253.75,254.05,FC,2.575,255.4625,252.5075,251.5783,252.9375,248.95,37,0,,
2018-04-17,253.975,255.475,253.425,254.35,FC,2.05,255.4189,252.6492,252.1326,253.5025,248.95,38,0,,
2018-04-18,254.625,255.625,254.4,255.325,FC,1.225,255.4152,252.855,252.7711,254.2315,249.225,39,0,,
2018-04-19,255.325,255.55,252.625,252.975,FC,2.925,255.3195,252.8643,252.8119,253.7289,252.975,40,0,,
2018-04-20,253.35,254.05,250.825,253.775,FC,3.225,255.259,252.9343,253.0045,253.7473,252.975,41,0,,
2018-04-23,254.575,256.725,254.45,256.4,FC,2.275,255.3037,253.2009,253.6836,254.8084,252.975,42,0,,enterL1
2018-04-24,256.475,257.9,255.525,255.75,FC,2.375,255.3212,253.397,254.0969,255.185,252.975,0,1,,
2018-04-25,255.25,257.05,254.7,256.7,FC,2.35,255.3753,253.6511,254.6175,255.791,252.975,0,2,,
2018-04-26,256.925,257.525,255.45,255.775,FC,2.075,255.391,253.8145,254.849,255.7846,252.975,0,3,,
2018-04-27,255.45,257.975,255.05,257.525,FC,2.925,255.4747,254.0999,255.3842,256.4808,253.775,0,4,,
2018-04-30,258.125,258.35,255.075,255.475,FC,3.275,255.4747,254.2057,255.4024,256.0785,255.475,0,5,,
2018-05-01,255.925,255.925,252.425,252.75,FC,3.5,255.3678,254.0937,254.8719,254.7471,252.75,0,6,,enterS3
2018-05-02,253.025,254.3,252.3,253.725,FC,2.0,255.3034,254.0653,254.6425,254.3382,252.75,1,0,,
2018-05-03,253.775,256.35,253.125,255.85,FC,3.225,255.3248,254.2026,254.884,254.9429,252.75,2,0,,
2018-05-04,256.275,256.575,255.075,255.6,FC,1.5,255.3356,254.3101,255.0272,255.2058,252.75,0,1,,
2018-05-07,255.45,255.5,252.55,252.975,FC,2.95,255.243,254.2074,254.6168,254.3135,252.75,0,2,,
2018-05-08,253.025,253.175,250.95,253.0,FC,2.225,255.1551,254.1145,254.2934,253.7881,252.75,1,0,,
2018-05-09,253.275,254.075,251.475,251.975,FC,2.6,255.0304,253.9499,253.8297,253.0628,251.975,2,0,,
2018-05-10,251.75,253.7,250.425,253.225,FC,3.275,254.9596,253.8942,253.7088,253.1277,251.975,3,0,,
2018-05-11,253.275,253.475,251.85,253.175,FC,1.625,254.8896,253.8389,253.602,253.1466,251.975,4,0,,
2018-05-14,251.65,252.275,249.375,249.65,FC,2.9,254.6841,253.5166,252.8116,251.748,249.65,5,0,,
2018-05-15,249.525,249.625,247.075,247.725,FC,2.55,254.4112,253.0711,251.7943,250.1388,247.725,6,0,,
2018-05-16,247.375,248.175,245.825,246.0,FC,2.35,254.0814,252.5272,250.6354,248.4833,246.0,7,0,,
2018-05-17,246.275,248.1,245.525,248.0,FC,2.575,253.8429,252.1789,250.1084,248.29,246.0,8,0,,
2018-05-18,248.475,248.95,246.625,246.9,FC,2.325,253.5706,251.7729,249.4667,247.734,246.0,9,0,,
2018-05-21,248.125,250.425,248.025,249.775,FC,2.4,253.4218,251.6192,249.5283,248.5504,246.0,10,0,,enterL3
2018-05-22,249.975,250.375,249.0,250.0,FC,1.375,253.2876,251.4946,249.6227,249.1302,246.0,11,0,,
2018-05-23,249.85,252.875,249.6,252.625,FC,3.275,253.2616,251.5816,250.2231,250.5281,246.0,12,0,,
2018-05-24,252.65,254.075,252.075,252.575,FC,2.0,253.2347,251.658,250.6935,251.3469,246.9,13,0,,
2018-05-25,252.75,254.85,251.95,254.2,FC,2.9,253.2725,251.8535,251.3948,252.4881,246.9,14,0,,
2018-05-29,254.275,254.875,253.325,254.25,FC,1.55,253.3109,252.0379,251.9658,253.1929,249.775,0,1,,
2018-05-30,253.7,258.1,253.4,257.825,FC,4.7,253.4879,252.483,253.1377,255.0457,250.0,0,2,,
2018-05-31,257.85,258.775,255.1,256.675,FC,3.675,253.6129,252.8055,253.8451,255.6974,252.575,0,3,,
2018-06-01,256.525,257.075,255.15,255.6,FC,1.925,253.6908,253.0205,254.1961,255.6585,252.575,0,4,,
2018-06-04,255.5,256.0,253.975,254.125,FC,2.025,253.7078,253.1054,254.1819,255.0451,254.125,0,5,,enterS3
2018-06-05,254.6,256.225,253.6,255.4,FC,2.625,253.7742,253.2819,254.4255,255.187,254.125,0,6,,
2018-06-06,255.675,256.65,255.35,256.025,FC,1.3,253.8624,253.4929,254.7454,255.5222,254.125,0,7,,
2018-06-07,256.425,256.575,254.975,255.35,FC,1.6,253.9208,253.6358,254.8663,255.4533,254.125,0,8,,
2018-06-08,255.7,257.075,255.425,256.55,FC,1.65,254.0239,253.86,255.2031,255.892,254.125,0,9,,
2018-06-11,257.075,257.7,254.6,255.225,FC,3.1,254.071,253.965,255.2075,255.6252,254.125,0,10,,
2018-06-12,254.925,255.775,253.775,255.075,FC,2.0,254.1104,254.0504,255.181,255.4051,255.075,0,11,,
2018-06-13,255.4,255.675,254.375,254.925,FC,1.3,254.1423,254.1176,255.1298,255.2131,254.925,0,12,,
2018-06-14,254.625,254.975,252.525,252.95,FC,2.45,254.0956,254.0278,254.6938,254.3078,252.95,0,13,,
2018-06-15,252.575,257.35,251.45,257.25,FC,5.9,254.2193,254.2757,255.2051,255.4847,252.95,1,0,,
2018-06-18,256.9,258.55,256.15,258.25,FC,2.4,254.3773,254.5814,255.814,256.5908,252.95,0,1,,
2018-06-19,257.175,259.2,256.225,258.9,FC,2.975,254.5547,254.9136,256.4312,257.5145,252.95,0,2,,
2018-06-20,259.05,260.025,257.875,258.7,FC,2.15,254.7172,255.2049,256.885,257.9887,252.95,0,3,,
2018-06-21,258.6,258.7,257.175,257.75,FC,1.525,254.8362,255.4006,257.058,257.8932,252.95,0,4,,
2018-06-22,257.75,258.6,257.15,258.475,FC,1.45,254.9789,255.6371,257.3414,258.1259,257.25,0,5,,
2018-06-25,256.85,257.2,254.4,255.05,FC,2.8,254.9817,255.592,256.8831,256.8956,255.05,0,6,,enterS3
2018-06-26,254.975,255.875,254.5,255.375,FC,1.375,254.9971,255.5753,256.5815,256.2873,255.05,0,7,,
2018-06-27,255.375,255.4,254.175,255.05,FC,1.225,254.9992,255.5349,256.2752,255.7924,255.05,0,8,,
2018-06-28,254.675,256.625,254.525,256.1,FC,2.1,255.0423,255.5783,256.2402,255.9154,255.05,0,9,,
2018-06-29,256.175,260.6,255.25,260.6,FC,5.35,255.2603,255.9646,257.1121,257.7893,255.05,0,10,,
2018-07-02,260.5,262.325,260.5,261.2,FC,1.825,255.4932,256.3673,257.9297,259.1536,255.05,0,11,,
2018-07-03,261.725,262.525,260.825,262.075,FC,1.7,255.7513,256.8064,258.7588,260.3221,255.05,0,12,,
2018-07-05,262.325,262.9,261.4,261.85,FC,1.5,255.9905,257.1944,259.377,260.9333,255.05,0,13,,
2018-07-06,262.175,263.35,261.325,261.475,FC,2.025,256.2056,257.5236,259.7966,261.15,256.1,0,14,,
2018-07-09,261.5,261.825,259.625,260.725,FC,2.2,256.3828,257.7699,259.9823,260.98,260.6,0,15,,
2018-07-10,260.75,261.65,259.95,261.125,FC,1.7,256.5688,258.028,260.2108,261.038,260.725,0,16,,
2018-07-11,261.125,261.175,257.1,258.675,FC,4.075,256.6514,258.0778,259.9037,260.0928,258.675,0,17,,enterS3
2018-07-12,259.125,260.95,259.1,260.3,FC,1.85,256.7944,258.2487,259.9829,260.1757,258.675,0,18,,
2018-07-13,260.375,260.775,259.325,260.0,FC,1.45,256.9202,258.3834,259.9863,260.1054,258.675,0,19,,
2018-07-16,260.45,262.65,259.55,261.65,FC,3.1,257.1056,258.6347,260.3191,260.7232,258.675,0,20,,
2018-07-17,262.45,262.45,260.15,260.55,FC,2.3,257.2407,258.782,260.3653,260.6539,258.675,0,21,,
2018-07-18,260.95,264.175,260.425,263.725,FC,3.75,257.495,259.1622,261.0372,261.8824,258.675,0,22,,
2018-07-19,263.775,264.2,263.075,263.725,FC,1.125,257.7393,259.5132,261.5748,262.6194,260.0,0,23,,
2018-07-20,263.7,263.7,262.25,262.95,FC,1.45,257.9437,259.7776,261.8498,262.7517,260.0,0,24,,
2018-07-23,263.0,263.0,262.075,262.525,FC,0.925,258.1233,259.9889,261.9849,262.661,260.55,0,25,,
2018-07-24,262.6,262.875,261.5,262.025,FC,1.375,258.2763,260.1456,261.9929,262.4066,260.55,0,26,,
2018-07-25,262.05,262.4,261.125,262.1,FC,1.275,258.4263,260.2959,262.0143,262.284,262.025,0,27,,
2018-07-26,262.325,263.5,259.075,260.7,FC,4.425,258.5154,260.327,261.7514,261.6504,260.7,0,28,,enterS3
2018-07-27,260.425,261.95,260.075,261.575,FC,1.875,258.6354,260.423,261.7162,261.6202,260.7,0,29,,
2018-07-30,261.4,262.15,260.35,260.775,FC,1.8,258.7193,260.4501,261.5279,261.2821,260.7,0,30,,
2018-07-31,260.675,260.85,258.3,259.0,FC,2.55,258.7303,260.3385,261.0223,260.3693,259.0,0,31,,
2018-08-01,259.025,261.8,258.425,261.375,FC,3.375,258.834,260.4182,261.0929,260.7716,259.0,0,32,,enterL2
2018-08-02,261.425,261.75,259.35,260.775,FC,2.4,258.9102,260.4457,261.0293,260.7729,259.0,0,33,,
2018-08-03,260.45,262.6,260.0,262.45,FC,2.6,259.049,260.5999,261.3134,261.4438,259.0,0,34,,
2018-08-06,262.45,262.925,261.15,261.275,FC,1.775,259.1363,260.6518,261.3058,261.3763,259.0,0,35,,
2018-08-07,261.175,261.525,257.5,258.15,FC,4.025,259.0976,260.4594,260.6746,260.0858,258.15,0,36,,enterS1
2018-08-08,257.875,259.675,256.625,259.175,FC,3.05,259.1006,260.3606,260.3747,259.7215,258.15,1,0,,
2018-08-09,259.425,259.6,256.95,258.45,FC,2.65,259.0751,260.2136,259.9897,259.2129,258.15,0,1,,
2018-08-10,258.15,259.125,257.125,258.95,FC,2.0,259.0702,260.1164,259.7818,259.1077,258.15,1,0,,
2018-08-13,258.3,258.875,257.425,257.875,FC,1.45,259.0233,259.944,259.4004,258.6146,257.875,2,0,,
2018-08-14,258.025,258.025,256.7,257.825,FC,1.325,258.9763,259.781,259.0853,258.2988,257.825,3,0,,
2018-08-15,257.35,259.225,257.325,258.2,FC,1.9,258.9459,259.6594,258.9083,258.2593,257.825,4,0,,
2018-08-16,258.45,259.475,257.65,259.15,FC,1.825,258.9539,259.6202,258.9566,258.6156,257.825,5,0,,enterL2
2018-08-17,259.15,261.0,258.875,260.775,FC,2.125,259.0253,259.709,259.3203,259.4793,257.825,0,1,,
2018-08-20,259.675,261.275,259.675,260.2,FC,1.6,259.0714,259.7468,259.4962,259.7676,257.825,0,2,,
2018-08-21,260.15,260.45,259.65,259.85,FC,0.8,259.1019,259.7547,259.567,259.8006,257.825,0,3,,
2018-08-22,259.525,259.575,256.8,257.55,FC,2.775,259.0411,259.5851,259.1636,258.9003,257.55,0,4,,
2018-08-23,257.425,258.0,256.575,257.725,FC,1.425,258.9894,259.442,258.8759,258.4302,257.55,1,0,,
2018-08-24,257.95,258.725,255.425,255.65,FC,3.3,258.8585,259.1503,258.2307,257.3181,255.65,2,0,,
2018-08-27,255.075,259.5,254.55,259.0,FC,4.95,258.864,259.1388,258.3846,257.9909,255.65,3,0,,enterL2
2018-08-28,259.275,259.7,256.0,258.35,FC,3.7,258.8439,259.0781,258.3776,258.1345,255.65,0,1,,
2018-08-29,258.0,258.45,257.0,258.325,FC,1.45,258.8235,259.0202,258.3671,258.2107,255.65,1,0,,
2018-08-30,258.625,259.625,258.15,259.3,FC,1.475,258.8422,259.0417,258.5537,258.6464,255.65,2,0,,
2018-08-31,259.3,259.525,257.5,258.05,FC,2.025,258.8111,258.9654,258.453,258.4079,255.65,0,1,,
2018-09-04,257.875,261.025,257.025,260.75,FC,4.0,258.8872,259.1027,258.9124,259.3447,258.05,1,0,,
2018-09-05,260.75,261.55,260.0,260.4,FC,1.55,258.9465,259.2025,259.2099,259.7668,258.05,0,1,,
2018-09-06,260.55,261.075,260.075,260.45,FC,1.0,259.0055,259.2984,259.4579,260.0401,258.05,0,2,,
2018-09-07,260.15,262.0,259.9,261.875,FC,2.1,259.118,259.4966,259.9413,260.7741,258.05,0,3,,
2018-09-10,261.9,262.225,261.025,261.6,FC,1.2,259.2153,259.6584,260.2731,261.1044,258.05,0,4,,
2018-09-11,261.425,261.7,260.825,261.375,FC,0.875,259.3,259.7905,260.4935,261.2127,260.4,0,5,,
2018-09-12,261.45,264.15,261.3,263.95,FC,2.85,259.4824,260.1104,261.1848,262.3076,260.4,0,6,,
2018-09-13,263.825,264.525,261.3,264.325,FC,3.225,259.6723,260.4346,261.8128,263.1146,260.45,0,7,,
2018-09-14,264.625,268.825,264.35,267.8,FC,4.475,259.991,261.0012,263.0102,264.9887,261.375,0,8,,
2018-09-17,267.8,268.6,266.325,268.1,FC,2.275,260.309,261.5473,264.0282,266.2332,261.375,0,9,,
2018-09-18,267.7,268.475,266.6,266.9,FC,1.875,260.5675,261.959,264.6026,266.4999,261.375,0,10,,
2018-09-19,266.875,267.7,266.35,266.8,FC,1.35,260.8119,262.3314,265.042,266.62,263.95,0,11,,
2018-09-20,267.025,267.9,266.125,266.225,FC,1.775,261.0242,262.6309,265.2786,266.462,264.325,0,12,,
2018-09-21,266.575,267.25,266.05,266.875,FC,1.2,261.2536,262.9574,265.5979,266.6272,266.225,0,13,,
2018-09-24,266.075,266.4,264.6,265.0,FC,1.8,261.4005,263.1145,265.4783,265.9763,265.0,0,14,,enterS3
2018-09-25,265.025,265.975,264.775,265.5,FC,1.2,261.5613,263.298,265.4827,265.7858,265.0,0,15,,
2018-09-26,265.5,267.4,265.05,267.325,FC,2.35,261.7873,263.6078,265.8511,266.4015,265.0,0,16,,
2018-09-27,267.35,267.425,265.7,266.7,FC,1.725,261.98,263.8456,266.0209,266.5209,265.0,0,17,,
2018-09-28,266.7,267.3,266.1,267.125,FC,1.2,262.1817,264.0979,266.2417,266.7625,265.0,0,18,,
2018-10-01,267.275,268.8,266.95,268.1,FC,1.85,262.4138,264.4057,266.6134,267.2975,265.0,0,19,,
2018-10-02,268.075,268.725,266.95,268.65,FC,1.775,262.6584,264.7322,267.0207,267.8385,265.5,0,20,,
2018-10-03,268.3,268.5,267.575,267.85,FC,0.925,262.862,264.9721,267.1866,267.8431,266.7,0,21,,
2018-10-04,267.65,267.7,266.125,266.825,FC,1.575,263.0174,265.1146,267.1142,267.4359,266.7,0,22,,enterS3
2018-10-05,266.725,267.85,266.3,267.3,FC,1.55,263.1853,265.2827,267.1514,267.3815,266.825,0,23,,
2018-10-08,267.025,267.65,266.25,267.5,FC,1.4,263.3545,265.4533,267.2211,267.4289,266.825,0,24,,
2018-10-09,267.375,267.55,265.825,266.575,FC,1.725,263.4808,265.5395,267.0919,267.0873,266.575,0,25,,
2018-10-10,266.1,266.3,264.8,265.25,FC,1.5,263.5502,265.5173,266.7235,266.3524,265.25,0,26,,
2018-10-11,265.125,266.35,265.025,265.825,FC,1.325,263.6394,265.5409,266.5438,266.1414,265.25,0,27,,
2018-10-12,265.725,266.55,263.525,263.7,FC,3.025,263.6418,265.3993,265.9751,265.1649,263.7,0,28,,
2018-10-15,263.55,264.65,262.625,264.475,FC,2.025,263.6745,265.3282,265.675,264.8889,263.7,0,29,,
2018-10-16,264.475,264.85,263.55,263.9,FC,1.3,263.6833,265.2184,265.32,264.4934,263.7,0,30,,
2018-10-17,263.9,264.25,262.65,263.025,FC,1.6,263.6575,265.0496,264.861,263.906,263.025,0,31,,enterS1
2018-10-18,263.35,263.625,261.8,263.375,FC,1.825,263.6464,264.9208,264.5638,263.6936,263.025,1,0,,
2018-10-19,263.25,263.775,262.45,262.7,FC,1.325,263.6093,264.75,264.1911,263.2962,262.7,2,0,,
2018-10-22,263.925,265.95,263.7,265.675,FC,2.25,263.6903,264.8212,264.4878,264.2477,262.7,3,0,,enterL2
2018-10-23,265.625,265.675,263.55,264.8,FC,2.125,263.7338,264.8195,264.5503,264.4686,262.7,0,1,,
2018-10-24,264.95,266.375,264.825,265.3,FC,1.55,263.7953,264.8565,264.7002,264.8012,262.7,0,2,,
2018-10-25,264.95,265.525,262.825,263.0,FC,2.7,263.7641,264.7137,264.3602,264.0807,262.7,0,3,,
2018-10-26,262.85,264.45,262.175,263.65,FC,2.275,263.7596,264.6319,264.2181,263.9084,262.7,1,0,,
2018-10-29,264.0,264.35,263.3,263.775,FC,1.05,263.7602,264.5659,264.1295,263.8551,263.0,2,0,,
2018-10-30,264.025,264.025,261.525,262.05,FC,2.5,263.6931,264.3724,263.7136,263.133,262.05,0,1,,
2018-10-31,262.0,264.35,261.95,264.075,FC,2.4,263.7081,264.3495,263.7859,263.5098,262.05,1,0,,enterL2
2018-11-01,264.175,265.2,264.025,264.55,FC,1.175,263.7411,264.365,263.9387,263.9259,262.05,0,1,,
2018-11-02,264.775,265.025,263.625,263.7,FC,1.4,263.7395,264.3138,263.891,263.8355,262.05,0,2,,
2018-11-05,263.95,263.95,260.175,260.375,FC,3.775,263.6076,264.0108,263.1878,262.4513,260.375,1,0,,
2018-11-06,260.625,261.4,260.325,260.55,FC,1.075,263.4877,263.7446,262.6602,261.6908,260.375,2,0,,
2018-11-07,260.95,260.95,259.4,259.775,FC,1.55,263.3421,263.4392,262.0832,260.9245,259.775,3,0,,
2018-11-08,259.25,261.15,258.9,260.225,FC,2.25,263.2198,263.192,261.7115,260.6447,259.775,4,0,,
2018-11-09,260.15,260.225,257.65,257.75,FC,2.575,263.0053,262.7734,260.9192,259.4868,257.75,5,0,,
2018-11-12,257.875,258.6,257.025,257.675,FC,1.575,262.7963,262.3812,260.2704,258.7621,257.675,6,0,,
2018-11-13,257.575,261.1,256.625,260.925,FC,4.475,262.7229,262.2692,260.4013,259.6273,257.675,7,0,,enterL3
2018-11-14,260.675,261.95,260.075,260.925,FC,1.875,262.6524,262.1658,260.506,260.1464,257.675,8,0,,
2018-11-15,260.525,262.025,260.225,261.8,FC,1.8,262.619,262.1376,260.7648,260.8078,257.675,9,0,,
2018-11-16,261.65,261.75,260.3,260.475,FC,1.45,262.5349,262.0098,260.7069,260.6747,257.675,10,0,,
2018-11-19,260.8,261.35,259.525,261.225,FC,1.825,262.4835,261.9494,260.8105,260.8948,257.675,11,0,,
2018-11-20,260.975,261.225,260.125,260.825,FC,1.1,262.4185,261.8629,260.8134,260.8669,260.475,12,0,,
2018-11-21,261.15,263.95,261.0,262.575,FC,2.95,262.4246,261.9177,261.1657,261.5501,260.475,13,0,,
2018-11-23,262.475,263.425,262.125,263.325,FC,1.3,262.4599,262.0259,261.5976,262.2601,260.475,0,1,,
2018-11-26,263.275,263.875,262.55,263.1,FC,1.325,262.485,262.1085,261.8981,262.596,260.475,0,2,,
2018-11-27,262.925,263.45,262.225,262.375,FC,1.225,262.4807,262.129,261.9934,262.5076,260.825,0,3,,
2018-11-28,262.275,262.65,261.475,261.65,FC,1.175,262.4481,262.0922,261.9248,262.1646,260.825,1,0,,enterS2
2018-11-29,261.65,261.65,258.625,259.925,FC,3.025,262.3492,261.9255,261.5248,261.2687,259.925,2,0,,
2018-11-30,259.925,260.85,258.975,259.175,FC,1.875,262.2247,261.7139,261.0548,260.4312,259.175,3,0,,
2018-12-03,259.85,260.25,258.25,258.45,FC,2.0,262.0767,261.4628,260.5339,259.6387,258.45,4,0,,
2018-12-04,258.45,259.275,257.075,258.35,FC,2.2,261.9305,261.2234,260.0971,259.1232,258.35,5,0,,
2018-12-05,258.3,259.625,257.925,259.425,FC,1.7,261.8323,261.0851,259.9627,259.2439,258.35,6,0,,
2018-12-06,258.85,259.275,257.7,258.15,FC,1.575,261.6879,260.8593,259.6001,258.8064,258.15,7,0,,
2018-12-07,258.375,258.9,257.25,258.325,FC,1.65,261.556,260.6643,259.3451,258.6138,258.15,8,0,,
2018-12-10,258.7,259.6,258.4,258.975,FC,1.2,261.4548,260.5344,259.2711,258.7583,258.15,9,0,,
2018-12-11,259.075,261.525,258.675,261.25,FC,2.85,261.4468,260.5894,259.6669,259.755,258.15,10,0,,enterL3
2018-12-12,261.45,262.125,260.975,261.525,FC,1.15,261.4498,260.6614,260.0385,260.463,258.15,11,0,,
2018-12-13,261.6,262.625,261.6,261.925,FC,1.025,261.4685,260.7586,260.4158,261.0478,258.15,0,1,,
2018-12-14,261.725,262.2,261.15,261.525,FC,1.05,261.4707,260.8176,260.6376,261.2387,258.325,0,2,,
2018-12-17,260.875,261.2,259.25,259.325,FC,1.95,261.3865,260.7027,260.3751,260.4732,258.975,0,3,,enterS2
2018-12-18,259.25,260.9,258.875,260.15,FC,2.025,261.338,260.6602,260.3301,260.3439,259.325,1,0,,
2018-12-19,260.15,260.55,259.625,260.125,FC,0.925,261.2905,260.6191,260.2891,260.2564,259.325,2,0,,
2018-12-20,260.0,261.525,259.45,261.3,FC,2.075,261.2908,260.6714,260.4913,260.6738,259.325,3,0,,
2018-12-21,261.15,261.85,261.0,261.375,FC,0.85,261.2941,260.7256,260.668,260.9543,259.325,0,1,,
2018-12-24,261.125,261.525,260.7,261.4,FC,0.825,261.2983,260.7774,260.8144,261.1326,259.325,0,2,,
2018-12-26,261.4,262.175,260.7,261.625,FC,1.475,261.3111,260.8426,260.9765,261.3295,260.125,0,3,,
2018-12-27,261.7,263.2,261.525,262.5,FC,1.675,261.3577,260.9701,261.2812,261.7977,260.125,0,4,,
2018-12-28,262.5,263.325,262.125,262.725,FC,1.2,261.4114,261.1051,261.57,262.1686,261.3,0,5,,
2018-12-31,263.25,263.425,262.35,262.6,FC,1.075,261.458,261.2201,261.776,262.3412,261.375,0,6,,
2019-01-02,262.45,262.45,260.275,261.8,FC,2.175,261.4714,261.2647,261.7808,262.1247,261.4,0,7,,
2019-01-03,261.475,261.825,259.9,260.3,FC,1.925,261.4254,261.1905,261.4846,261.3948,260.3,0,8,,enterS3
2019-01-04,260.15,260.275,258.45,258.675,FC,1.825,261.3176,260.997,260.9227,260.3069,258.675,1,0,,
2019-01-07,258.0,260.275,257.85,259.75,FC,2.425,261.2561,260.9011,260.6882,260.0841,258.675,2,0,,
2019-01-08,259.75,262.325,258.9,261.3,FC,3.425,261.2578,260.9318,260.8105,260.5705,258.675,3,0,,enterL2
2019-01-09,261.2,261.575,260.575,260.75,FC,1.0,261.2379,260.9178,260.7984,260.6423,258.675,0,1,,
2019-01-10,260.375,261.225,260.3,260.925,FC,0.925,261.2256,260.9183,260.8237,260.7554,258.675,1,0,,
2019-01-11,261.125,261.45,260.225,260.75,FC,1.225,261.207,260.9054,260.809,260.7532,258.675,2,0,,
2019-01-14,260.3,260.9,259.625,260.25,FC,1.275,261.1695,260.855,260.6972,260.5519,259.75,3,0,,
2019-01-15,260.0,261.125,259.7,260.6,FC,1.425,261.1471,260.8354,260.6778,260.5712,260.25,4,0,,
2019-01-16,260.6,260.7,258.9,260.55,FC,1.8,261.1237,260.8134,260.6522,260.5627,260.25,5,0,,
2019-01-17,260.05,260.1,258.35,258.775,FC,1.75,261.0316,260.6566,260.2768,259.8476,258.775,6,0,,
2019-01-18,258.55,259.5,258.0,258.675,FC,1.5,260.9392,260.5042,259.9564,259.3786,258.675,7,0,,
2019-01-22,258.1,258.125,257.05,257.35,FC,1.075,260.7984,260.2615,259.4351,258.5671,257.35,8,0,,
2019-01-23,257.6,259.675,257.125,259.5,FC,2.55,260.7475,260.203,259.4481,258.9403,257.35,9,0,,enterL3
